GEOID_Data,GEOID,County_Name,State_Name,Pop
14000US01001020100,01001020100,Autauga,Alabama,1923.00
14000US01001020200,01001020200,Autauga,Alabama,2028.00
14000US01001020300,01001020300,Autauga,Alabama,3476.00
14000US01001020400,01001020400,Autauga,Alabama,3831.00
14000US01001020500,01001020500,Autauga,Alabama,9883.00
14000US01001020600,01001020600,Autauga,Alabama,3705.00
14000US01001020700,01001020700,Autauga,Alabama,4029.00
14000US01001020801,01001020801,Autauga,Alabama,2826.00
14000US01001020802,01001020802,Autauga,Alabama,11603.00
14000US01001020900,01001020900,Autauga,Alabama,6401.00
14000US01001021000,01001021000,Autauga,Alabama,2550.00
14000US01001021100,01001021100,Autauga,Alabama,2945.00
14000US01003010100,01003010100,Baldwin,Alabama,4255.00
14000US01003010200,01003010200,Baldwin,Alabama,3104.00
14000US01003010300,01003010300,Baldwin,Alabama,9413.00
14000US01003010400,01003010400,Baldwin,Alabama,4678.00
14000US01003010500,01003010500,Baldwin,Alabama,5444.00
14000US01003010600,01003010600,Baldwin,Alabama,3565.00
14000US01003010701,01003010701,Baldwin,Alabama,8324.00
14000US01003010703,01003010703,Baldwin,Alabama,19892.00
14000US01003010704,01003010704,Baldwin,Alabama,5880.00
14000US01003010705,01003010705,Baldwin,Alabama,9744.00
14000US01003010800,01003010800,Baldwin,Alabama,7036.00
14000US01003010903,01003010903,Baldwin,Alabama,5789.00
14000US01003010904,01003010904,Baldwin,Alabama,6223.00
14000US01003010905,01003010905,Baldwin,Alabama,8181.00
14000US01003010906,01003010906,Baldwin,Alabama,5251.00
14000US01003011000,01003011000,Baldwin,Alabama,4512.00
14000US01003011101,01003011101,Baldwin,Alabama,11095.00
14000US01003011102,01003011102,Baldwin,Alabama,4385.00
14000US01003011201,01003011201,Baldwin,Alabama,5021.00
14000US01003011202,01003011202,Baldwin,Alabama,6003.00
14000US01003011300,01003011300,Baldwin,Alabama,4921.00
14000US01003011401,01003011401,Baldwin,Alabama,11287.00
14000US01003011403,01003011403,Baldwin,Alabama,10629.00
14000US01003011405,01003011405,Baldwin,Alabama,4647.00
14000US01003011406,01003011406,Baldwin,Alabama,3098.00
14000US01003011407,01003011407,Baldwin,Alabama,4984.00
14000US01003011408,01003011408,Baldwin,Alabama,620.00
14000US01003011501,01003011501,Baldwin,Alabama,5867.00
14000US01003011502,01003011502,Baldwin,Alabama,12485.00
14000US01003011601,01003011601,Baldwin,Alabama,6216.00
14000US01003011602,01003011602,Baldwin,Alabama,5558.00
14000US01003990000,01003990000,Baldwin,Alabama,.00
14000US01005950100,01005950100,Barbour,Alabama,2969.00
14000US01005950200,01005950200,Barbour,Alabama,3795.00
14000US01005950300,01005950300,Barbour,Alabama,1679.00
14000US01005950400,01005950400,Barbour,Alabama,3822.00
14000US01005950500,01005950500,Barbour,Alabama,3587.00
14000US01005950600,01005950600,Barbour,Alabama,1946.00
14000US01005950700,01005950700,Barbour,Alabama,1643.00
14000US01005950800,01005950800,Barbour,Alabama,2347.00
14000US01005950900,01005950900,Barbour,Alabama,3994.00
14000US01007010001,01007010001,Bibb,Alabama,2446.00
14000US01007010002,01007010002,Bibb,Alabama,6041.00
14000US01007010003,01007010003,Bibb,Alabama,4831.00
14000US01007010004,01007010004,Bibb,Alabama,9209.00
14000US01009050101,01009050101,Blount,Alabama,7747.00
14000US01009050102,01009050102,Blount,Alabama,7073.00
14000US01009050200,01009050200,Blount,Alabama,3870.00
14000US01009050300,01009050300,Blount,Alabama,4749.00
14000US01009050400,01009050400,Blount,Alabama,4138.00
14000US01009050500,01009050500,Blount,Alabama,7455.00
14000US01009050601,01009050601,Blount,Alabama,4183.00
14000US01009050602,01009050602,Blount,Alabama,9414.00
14000US01009050700,01009050700,Blount,Alabama,9016.00
14000US01011952100,01011952100,Bullock,Alabama,1659.00
14000US01011952200,01011952200,Bullock,Alabama,5753.00
14000US01011952500,01011952500,Bullock,Alabama,2940.00
14000US01013952700,01013952700,Butler,Alabama,2081.00
14000US01013952800,01013952800,Butler,Alabama,1245.00
14000US01013952900,01013952900,Butler,Alabama,2259.00
14000US01013953000,01013953000,Butler,Alabama,1640.00
14000US01013953100,01013953100,Butler,Alabama,3255.00
14000US01013953200,01013953200,Butler,Alabama,3385.00
14000US01013953300,01013953300,Butler,Alabama,1807.00
14000US01013953400,01013953400,Butler,Alabama,2905.00
14000US01013953500,01013953500,Butler,Alabama,1448.00
14000US01015000200,01015000200,Calhoun,Alabama,2554.00
14000US01015000300,01015000300,Calhoun,Alabama,2498.00
14000US01015000400,01015000400,Calhoun,Alabama,2740.00
14000US01015000500,01015000500,Calhoun,Alabama,1112.00
14000US01015000600,01015000600,Calhoun,Alabama,1996.00
14000US01015000700,01015000700,Calhoun,Alabama,2773.00
14000US01015000800,01015000800,Calhoun,Alabama,1026.00
14000US01015000900,01015000900,Calhoun,Alabama,3595.00
14000US01015001000,01015001000,Calhoun,Alabama,6194.00
14000US01015001100,01015001100,Calhoun,Alabama,6985.00
14000US01015001201,01015001201,Calhoun,Alabama,2978.00
14000US01015001202,01015001202,Calhoun,Alabama,4088.00
14000US01015001300,01015001300,Calhoun,Alabama,2042.00
14000US01015001400,01015001400,Calhoun,Alabama,3143.00
14000US01015001500,01015001500,Calhoun,Alabama,5220.00
14000US01015001600,01015001600,Calhoun,Alabama,3646.00
14000US01015001700,01015001700,Calhoun,Alabama,6774.00
14000US01015001800,01015001800,Calhoun,Alabama,6902.00
14000US01015002000,01015002000,Calhoun,Alabama,7130.00
14000US01015002101,01015002101,Calhoun,Alabama,3487.00
14000US01015002102,01015002102,Calhoun,Alabama,3254.00
14000US01015002103,01015002103,Calhoun,Alabama,6919.00
14000US01015002200,01015002200,Calhoun,Alabama,3481.00
14000US01015002300,01015002300,Calhoun,Alabama,3622.00
14000US01015002400,01015002400,Calhoun,Alabama,4758.00
14000US01015002501,01015002501,Calhoun,Alabama,7333.00
14000US01015002502,01015002502,Calhoun,Alabama,4493.00
14000US01015002600,01015002600,Calhoun,Alabama,4355.00
14000US01015981901,01015981901,Calhoun,Alabama,.00
14000US01015981902,01015981902,Calhoun,Alabama,.00
14000US01015981903,01015981903,Calhoun,Alabama,.00
14000US01017953800,01017953800,Chambers,Alabama,3626.00
14000US01017953900,01017953900,Chambers,Alabama,2977.00
14000US01017954000,01017954000,Chambers,Alabama,6157.00
14000US01017954200,01017954200,Chambers,Alabama,3190.00
14000US01017954300,01017954300,Chambers,Alabama,5196.00
14000US01017954400,01017954400,Chambers,Alabama,822.00
14000US01017954500,01017954500,Chambers,Alabama,4046.00
14000US01017954600,01017954600,Chambers,Alabama,3128.00
14000US01017954700,01017954700,Chambers,Alabama,4684.00
14000US01019955701,01019955701,Cherokee,Alabama,3517.00
14000US01019955702,01019955702,Cherokee,Alabama,3688.00
14000US01019955800,01019955800,Cherokee,Alabama,5427.00
14000US01019955900,01019955900,Cherokee,Alabama,4011.00
14000US01019956000,01019956000,Cherokee,Alabama,4209.00
14000US01019956100,01019956100,Cherokee,Alabama,5001.00
14000US01021060101,01021060101,Chilton,Alabama,4336.00
14000US01021060102,01021060102,Chilton,Alabama,7134.00
14000US01021060200,01021060200,Chilton,Alabama,2517.00
14000US01021060300,01021060300,Chilton,Alabama,3601.00
14000US01021060401,01021060401,Chilton,Alabama,5320.00
14000US01021060402,01021060402,Chilton,Alabama,9476.00
14000US01021060500,01021060500,Chilton,Alabama,3274.00
14000US01021060600,01021060600,Chilton,Alabama,3521.00
14000US01021060700,01021060700,Chilton,Alabama,4751.00
14000US01023956700,01023956700,Choctaw,Alabama,3345.00
14000US01023956800,01023956800,Choctaw,Alabama,4039.00
14000US01023956900,01023956900,Choctaw,Alabama,3442.00
14000US01023957000,01023957000,Choctaw,Alabama,2249.00
14000US01025957500,01025957500,Clarke,Alabama,1336.00
14000US01025957601,01025957601,Clarke,Alabama,1144.00
14000US01025957602,01025957602,Clarke,Alabama,5295.00
14000US01025957700,01025957700,Clarke,Alabama,1337.00
14000US01025957800,01025957800,Clarke,Alabama,4533.00
14000US01025957901,01025957901,Clarke,Alabama,3537.00
14000US01025957902,01025957902,Clarke,Alabama,3964.00
14000US01025958001,01025958001,Clarke,Alabama,1590.00
14000US01025958002,01025958002,Clarke,Alabama,1651.00
14000US01027958900,01027958900,Clay,Alabama,5295.00
14000US01027959000,01027959000,Clay,Alabama,2975.00
14000US01027959100,01027959100,Clay,Alabama,2764.00
14000US01027959200,01027959200,Clay,Alabama,2344.00
14000US01029959500,01029959500,Cleburne,Alabama,3008.00
14000US01029959600,01029959600,Cleburne,Alabama,3834.00
14000US01029959700,01029959700,Cleburne,Alabama,3709.00
14000US01029959800,01029959800,Cleburne,Alabama,4387.00
14000US01031010100,01031010100,Coffee,Alabama,2170.00
14000US01031010200,01031010200,Coffee,Alabama,1814.00
14000US01031010300,01031010300,Coffee,Alabama,4888.00
14000US01031010400,01031010400,Coffee,Alabama,1782.00
14000US01031010500,01031010500,Coffee,Alabama,4600.00
14000US01031010600,01031010600,Coffee,Alabama,1561.00
14000US01031010700,01031010700,Coffee,Alabama,2206.00
14000US01031010800,01031010800,Coffee,Alabama,2842.00
14000US01031010900,01031010900,Coffee,Alabama,2392.00
14000US01031011000,01031011000,Coffee,Alabama,3196.00
14000US01031011100,01031011100,Coffee,Alabama,2182.00
14000US01031011201,01031011201,Coffee,Alabama,9353.00
14000US01031011202,01031011202,Coffee,Alabama,8417.00
14000US01031011300,01031011300,Coffee,Alabama,3885.00
14000US01033020100,01033020100,Colbert,Alabama,3396.00
14000US01033020200,01033020200,Colbert,Alabama,1927.00
14000US01033020300,01033020300,Colbert,Alabama,1891.00
14000US01033020400,01033020400,Colbert,Alabama,1737.00
14000US01033020500,01033020500,Colbert,Alabama,5777.00
14000US01033020600,01033020600,Colbert,Alabama,4023.00
14000US01033020701,01033020701,Colbert,Alabama,6224.00
14000US01033020703,01033020703,Colbert,Alabama,4992.00
14000US01033020704,01033020704,Colbert,Alabama,4966.00
14000US01033020801,01033020801,Colbert,Alabama,4330.00
14000US01033020802,01033020802,Colbert,Alabama,3950.00
14000US01033020901,01033020901,Colbert,Alabama,4254.00
14000US01033020902,01033020902,Colbert,Alabama,3469.00
14000US01033021000,01033021000,Colbert,Alabama,3559.00
14000US01035960200,01035960200,Conecuh,Alabama,2018.00
14000US01035960300,01035960300,Conecuh,Alabama,1532.00
14000US01035960400,01035960400,Conecuh,Alabama,3544.00
14000US01035960500,01035960500,Conecuh,Alabama,1568.00
14000US01035960600,01035960600,Conecuh,Alabama,3852.00
14000US01037961000,01037961000,Coosa,Alabama,3705.00
14000US01037961100,01037961100,Coosa,Alabama,3699.00
14000US01037961200,01037961200,Coosa,Alabama,3451.00
14000US01039961600,01039961600,Covington,Alabama,4318.00
14000US01039961700,01039961700,Covington,Alabama,4060.00
14000US01039961800,01039961800,Covington,Alabama,3007.00
14000US01039961900,01039961900,Covington,Alabama,2085.00
14000US01039962000,01039962000,Covington,Alabama,3984.00
14000US01039962100,01039962100,Covington,Alabama,2055.00
14000US01039962300,01039962300,Covington,Alabama,3314.00
14000US01039962400,01039962400,Covington,Alabama,3078.00
14000US01039962500,01039962500,Covington,Alabama,1381.00
14000US01039962600,01039962600,Covington,Alabama,1534.00
14000US01039962700,01039962700,Covington,Alabama,1761.00
14000US01039962800,01039962800,Covington,Alabama,1875.00
14000US01039962900,01039962900,Covington,Alabama,1863.00
14000US01039963000,01039963000,Covington,Alabama,3036.00
14000US01041963400,01041963400,Crenshaw,Alabama,1939.00
14000US01041963500,01041963500,Crenshaw,Alabama,2041.00
14000US01041963600,01041963600,Crenshaw,Alabama,2974.00
14000US01041963700,01041963700,Crenshaw,Alabama,3900.00
14000US01041963800,01041963800,Crenshaw,Alabama,1588.00
14000US01041963900,01041963900,Crenshaw,Alabama,1423.00
14000US01043964100,01043964100,Cullman,Alabama,6187.00
14000US01043964200,01043964200,Cullman,Alabama,6971.00
14000US01043964300,01043964300,Cullman,Alabama,5058.00
14000US01043964400,01043964400,Cullman,Alabama,4473.00
14000US01043964500,01043964500,Cullman,Alabama,4455.00
14000US01043964600,01043964600,Cullman,Alabama,3747.00
14000US01043964700,01043964700,Cullman,Alabama,5597.00
14000US01043964800,01043964800,Cullman,Alabama,4269.00
14000US01043964900,01043964900,Cullman,Alabama,6519.00
14000US01043965000,01043965000,Cullman,Alabama,6361.00
14000US01043965100,01043965100,Cullman,Alabama,3741.00
14000US01043965200,01043965200,Cullman,Alabama,2696.00
14000US01043965300,01043965300,Cullman,Alabama,4664.00
14000US01043965401,01043965401,Cullman,Alabama,3251.00
14000US01043965402,01043965402,Cullman,Alabama,4237.00
14000US01043965500,01043965500,Cullman,Alabama,5042.00
14000US01043965600,01043965600,Cullman,Alabama,2172.00
14000US01043965700,01043965700,Cullman,Alabama,2873.00
14000US01045020000,01045020000,Dale,Alabama,5134.00
14000US01045020100,01045020100,Dale,Alabama,3542.00
14000US01045020200,01045020200,Dale,Alabama,2048.00
14000US01045020300,01045020300,Dale,Alabama,2292.00
14000US01045020400,01045020400,Dale,Alabama,2388.00
14000US01045020500,01045020500,Dale,Alabama,1859.00
14000US01045020700,01045020700,Dale,Alabama,3140.00
14000US01045020801,01045020801,Dale,Alabama,3310.00
14000US01045020802,01045020802,Dale,Alabama,4357.00
14000US01045021101,01045021101,Dale,Alabama,5176.00
14000US01045021102,01045021102,Dale,Alabama,4066.00
14000US01045021200,01045021200,Dale,Alabama,2454.00
14000US01045021300,01045021300,Dale,Alabama,4106.00
14000US01045021400,01045021400,Dale,Alabama,5383.00
14000US01047956100,01047956100,Dallas,Alabama,6376.00
14000US01047956201,01047956201,Dallas,Alabama,2602.00
14000US01047956202,01047956202,Dallas,Alabama,2041.00
14000US01047956300,01047956300,Dallas,Alabama,3749.00
14000US01047956400,01047956400,Dallas,Alabama,3100.00
14000US01047956500,01047956500,Dallas,Alabama,3251.00
14000US01047956600,01047956600,Dallas,Alabama,2715.00
14000US01047956701,01047956701,Dallas,Alabama,1826.00
14000US01047956702,01047956702,Dallas,Alabama,1605.00
14000US01047956800,01047956800,Dallas,Alabama,2530.00
14000US01047956900,01047956900,Dallas,Alabama,2297.00
14000US01047957000,01047957000,Dallas,Alabama,1263.00
14000US01047957100,01047957100,Dallas,Alabama,1443.00
14000US01047957200,01047957200,Dallas,Alabama,1265.00
14000US01047957300,01047957300,Dallas,Alabama,3966.00
14000US01049960100,01049960100,DeKalb,Alabama,5817.00
14000US01049960200,01049960200,DeKalb,Alabama,3096.00
14000US01049960300,01049960300,DeKalb,Alabama,7466.00
14000US01049960400,01049960400,DeKalb,Alabama,6106.00
14000US01049960500,01049960500,DeKalb,Alabama,5465.00
14000US01049960600,01049960600,DeKalb,Alabama,5886.00
14000US01049960700,01049960700,DeKalb,Alabama,9067.00
14000US01049960800,01049960800,DeKalb,Alabama,4938.00
14000US01049960900,01049960900,DeKalb,Alabama,3752.00
14000US01049961000,01049961000,DeKalb,Alabama,4222.00
14000US01049961100,01049961100,DeKalb,Alabama,2971.00
14000US01049961200,01049961200,DeKalb,Alabama,2386.00
14000US01049961300,01049961300,DeKalb,Alabama,6070.00
14000US01049961400,01049961400,DeKalb,Alabama,3958.00
14000US01051030100,01051030100,Elmore,Alabama,9229.00
14000US01051030200,01051030200,Elmore,Alabama,4416.00
14000US01051030300,01051030300,Elmore,Alabama,2600.00
14000US01051030400,01051030400,Elmore,Alabama,7006.00
14000US01051030500,01051030500,Elmore,Alabama,4678.00
14000US01051030600,01051030600,Elmore,Alabama,6320.00
14000US01051030701,01051030701,Elmore,Alabama,7442.00
14000US01051030702,01051030702,Elmore,Alabama,4278.00
14000US01051030800,01051030800,Elmore,Alabama,7081.00
14000US01051030901,01051030901,Elmore,Alabama,6264.00
14000US01051030902,01051030902,Elmore,Alabama,4054.00
14000US01051031000,01051031000,Elmore,Alabama,7558.00
14000US01051031100,01051031100,Elmore,Alabama,4102.00
14000US01051031200,01051031200,Elmore,Alabama,1700.00
14000US01051031300,01051031300,Elmore,Alabama,4484.00
14000US01053969800,01053969800,Escambia,Alabama,5671.00
14000US01053969900,01053969900,Escambia,Alabama,3813.00
14000US01053970100,01053970100,Escambia,Alabama,4427.00
14000US01053970200,01053970200,Escambia,Alabama,1849.00
14000US01053970300,01053970300,Escambia,Alabama,3778.00
14000US01053970400,01053970400,Escambia,Alabama,5702.00
14000US01053970500,01053970500,Escambia,Alabama,4185.00
14000US01053970600,01053970600,Escambia,Alabama,3993.00
14000US01053970700,01053970700,Escambia,Alabama,3910.00
14000US01055000200,01055000200,Etowah,Alabama,3702.00
14000US01055000300,01055000300,Etowah,Alabama,2633.00
14000US01055000400,01055000400,Etowah,Alabama,3986.00
14000US01055000500,01055000500,Etowah,Alabama,1785.00
14000US01055000600,01055000600,Etowah,Alabama,1980.00
14000US01055000700,01055000700,Etowah,Alabama,1156.00
14000US01055000800,01055000800,Etowah,Alabama,1211.00
14000US01055000900,01055000900,Etowah,Alabama,2544.00
14000US01055001000,01055001000,Etowah,Alabama,1329.00
14000US01055001100,01055001100,Etowah,Alabama,5322.00
14000US01055001200,01055001200,Etowah,Alabama,2886.00
14000US01055001300,01055001300,Etowah,Alabama,2807.00
14000US01055001600,01055001600,Etowah,Alabama,3300.00
14000US01055001700,01055001700,Etowah,Alabama,1731.00
14000US01055010100,01055010100,Etowah,Alabama,2227.00
14000US01055010200,01055010200,Etowah,Alabama,5044.00
14000US01055010300,01055010300,Etowah,Alabama,2620.00
14000US01055010401,01055010401,Etowah,Alabama,3840.00
14000US01055010402,01055010402,Etowah,Alabama,5013.00
14000US01055010501,01055010501,Etowah,Alabama,8409.00
14000US01055010502,01055010502,Etowah,Alabama,5116.00
14000US01055010601,01055010601,Etowah,Alabama,5235.00
14000US01055010602,01055010602,Etowah,Alabama,3391.00
14000US01055010700,01055010700,Etowah,Alabama,3750.00
14000US01055010800,01055010800,Etowah,Alabama,2847.00
14000US01055010900,01055010900,Etowah,Alabama,1682.00
14000US01055011001,01055011001,Etowah,Alabama,5044.00
14000US01055011002,01055011002,Etowah,Alabama,4362.00
14000US01055011100,01055011100,Etowah,Alabama,5646.00
14000US01055011200,01055011200,Etowah,Alabama,2341.00
14000US01057020000,01057020000,Fayette,Alabama,1473.00
14000US01057020100,01057020100,Fayette,Alabama,3287.00
14000US01057020200,01057020200,Fayette,Alabama,4228.00
14000US01057020300,01057020300,Fayette,Alabama,3853.00
14000US01057020400,01057020400,Fayette,Alabama,3744.00
14000US01059972900,01059972900,Franklin,Alabama,3830.00
14000US01059973000,01059973000,Franklin,Alabama,5456.00
14000US01059973100,01059973100,Franklin,Alabama,2437.00
14000US01059973200,01059973200,Franklin,Alabama,3817.00
14000US01059973300,01059973300,Franklin,Alabama,3022.00
14000US01059973400,01059973400,Franklin,Alabama,2871.00
14000US01059973500,01059973500,Franklin,Alabama,2345.00
14000US01059973600,01059973600,Franklin,Alabama,1529.00
14000US01059973700,01059973700,Franklin,Alabama,6235.00
14000US01061050100,01061050100,Geneva,Alabama,4676.00
14000US01061050200,01061050200,Geneva,Alabama,2465.00
14000US01061050300,01061050300,Geneva,Alabama,5494.00
14000US01061050400,01061050400,Geneva,Alabama,5528.00
14000US01061050500,01061050500,Geneva,Alabama,4620.00
14000US01061050600,01061050600,Geneva,Alabama,3708.00
14000US01063060000,01063060000,Greene,Alabama,1814.00
14000US01063060100,01063060100,Greene,Alabama,3594.00
14000US01063060200,01063060200,Greene,Alabama,3018.00
14000US01065040000,01065040000,Hale,Alabama,3481.00
14000US01065040100,01065040100,Hale,Alabama,1448.00
14000US01065040200,01065040200,Hale,Alabama,1584.00
14000US01065040300,01065040300,Hale,Alabama,2045.00
14000US01065040400,01065040400,Hale,Alabama,4956.00
14000US01065040500,01065040500,Hale,Alabama,1373.00
14000US01067030100,01067030100,Henry,Alabama,1601.00
14000US01067030200,01067030200,Henry,Alabama,2912.00
14000US01067030300,01067030300,Henry,Alabama,2617.00
14000US01067030400,01067030400,Henry,Alabama,1870.00
14000US01067030500,01067030500,Henry,Alabama,6535.00
14000US01067030600,01067030600,Henry,Alabama,1589.00
14000US01069040100,01069040100,Houston,Alabama,5619.00
14000US01069040201,01069040201,Houston,Alabama,9744.00
14000US01069040202,01069040202,Houston,Alabama,8680.00
14000US01069040301,01069040301,Houston,Alabama,3853.00
14000US01069040302,01069040302,Houston,Alabama,3706.00
14000US01069040400,01069040400,Houston,Alabama,2516.00
14000US01069040500,01069040500,Houston,Alabama,3558.00
14000US01069040600,01069040600,Houston,Alabama,2021.00
14000US01069040700,01069040700,Houston,Alabama,2959.00
14000US01069040800,01069040800,Houston,Alabama,8688.00
14000US01069040900,01069040900,Houston,Alabama,5141.00
14000US01069041000,01069041000,Houston,Alabama,5304.00
14000US01069041100,01069041100,Houston,Alabama,3610.00
14000US01069041200,01069041200,Houston,Alabama,2178.00
14000US01069041400,01069041400,Houston,Alabama,3406.00
14000US01069041500,01069041500,Houston,Alabama,4030.00
14000US01069041600,01069041600,Houston,Alabama,5220.00
14000US01069041700,01069041700,Houston,Alabama,1188.00
14000US01069041800,01069041800,Houston,Alabama,1957.00
14000US01069041900,01069041900,Houston,Alabama,7742.00
14000US01069042000,01069042000,Houston,Alabama,5700.00
14000US01069042100,01069042100,Houston,Alabama,7532.00
14000US01071950100,01071950100,Jackson,Alabama,6402.00
14000US01071950200,01071950200,Jackson,Alabama,3219.00
14000US01071950300,01071950300,Jackson,Alabama,5721.00
14000US01071950400,01071950400,Jackson,Alabama,2129.00
14000US01071950500,01071950500,Jackson,Alabama,3360.00
14000US01071950600,01071950600,Jackson,Alabama,5761.00
14000US01071950700,01071950700,Jackson,Alabama,4485.00
14000US01071950800,01071950800,Jackson,Alabama,3937.00
14000US01071950900,01071950900,Jackson,Alabama,5712.00
14000US01071951000,01071951000,Jackson,Alabama,4471.00
14000US01071951100,01071951100,Jackson,Alabama,6897.00
14000US01073000100,01073000100,Jefferson,Alabama,3336.00
14000US01073000300,01073000300,Jefferson,Alabama,1933.00
14000US01073000400,01073000400,Jefferson,Alabama,3411.00
14000US01073000500,01073000500,Jefferson,Alabama,2977.00
14000US01073000700,01073000700,Jefferson,Alabama,2744.00
14000US01073000800,01073000800,Jefferson,Alabama,3097.00
14000US01073001100,01073001100,Jefferson,Alabama,4897.00
14000US01073001200,01073001200,Jefferson,Alabama,2619.00
14000US01073001400,01073001400,Jefferson,Alabama,1906.00
14000US01073001500,01073001500,Jefferson,Alabama,2726.00
14000US01073001600,01073001600,Jefferson,Alabama,3208.00
14000US01073001902,01073001902,Jefferson,Alabama,1953.00
14000US01073002000,01073002000,Jefferson,Alabama,4215.00
14000US01073002100,01073002100,Jefferson,Alabama,2422.00
14000US01073002200,01073002200,Jefferson,Alabama,2579.00
14000US01073002303,01073002303,Jefferson,Alabama,3520.00
14000US01073002305,01073002305,Jefferson,Alabama,3073.00
14000US01073002306,01073002306,Jefferson,Alabama,3784.00
14000US01073002400,01073002400,Jefferson,Alabama,4028.00
14000US01073002700,01073002700,Jefferson,Alabama,3564.00
14000US01073002900,01073002900,Jefferson,Alabama,1960.00
14000US01073003001,01073003001,Jefferson,Alabama,3698.00
14000US01073003002,01073003002,Jefferson,Alabama,2616.00
14000US01073003100,01073003100,Jefferson,Alabama,4053.00
14000US01073003200,01073003200,Jefferson,Alabama,1250.00
14000US01073003300,01073003300,Jefferson,Alabama,969.00
14000US01073003400,01073003400,Jefferson,Alabama,2112.00
14000US01073003500,01073003500,Jefferson,Alabama,2030.00
14000US01073003600,01073003600,Jefferson,Alabama,4537.00
14000US01073003700,01073003700,Jefferson,Alabama,4445.00
14000US01073003802,01073003802,Jefferson,Alabama,5149.00
14000US01073003803,01073003803,Jefferson,Alabama,3645.00
14000US01073003900,01073003900,Jefferson,Alabama,1357.00
14000US01073004000,01073004000,Jefferson,Alabama,2621.00
14000US01073004200,01073004200,Jefferson,Alabama,1872.00
14000US01073004500,01073004500,Jefferson,Alabama,5046.00
14000US01073004701,01073004701,Jefferson,Alabama,3752.00
14000US01073004702,01073004702,Jefferson,Alabama,3466.00
14000US01073004800,01073004800,Jefferson,Alabama,2017.00
14000US01073004901,01073004901,Jefferson,Alabama,1093.00
14000US01073004902,01073004902,Jefferson,Alabama,3200.00
14000US01073005000,01073005000,Jefferson,Alabama,3365.00
14000US01073005101,01073005101,Jefferson,Alabama,1802.00
14000US01073005103,01073005103,Jefferson,Alabama,2831.00
14000US01073005104,01073005104,Jefferson,Alabama,3249.00
14000US01073005200,01073005200,Jefferson,Alabama,3690.00
14000US01073005302,01073005302,Jefferson,Alabama,3628.00
14000US01073005500,01073005500,Jefferson,Alabama,2017.00
14000US01073005600,01073005600,Jefferson,Alabama,4633.00
14000US01073005701,01073005701,Jefferson,Alabama,2462.00
14000US01073005702,01073005702,Jefferson,Alabama,2494.00
14000US01073005800,01073005800,Jefferson,Alabama,3697.00
14000US01073005903,01073005903,Jefferson,Alabama,6146.00
14000US01073005905,01073005905,Jefferson,Alabama,6073.00
14000US01073005907,01073005907,Jefferson,Alabama,2374.00
14000US01073005908,01073005908,Jefferson,Alabama,3530.00
14000US01073005909,01073005909,Jefferson,Alabama,2648.00
14000US01073005910,01073005910,Jefferson,Alabama,5732.00
14000US01073010001,01073010001,Jefferson,Alabama,5019.00
14000US01073010002,01073010002,Jefferson,Alabama,4729.00
14000US01073010100,01073010100,Jefferson,Alabama,1270.00
14000US01073010200,01073010200,Jefferson,Alabama,2944.00
14000US01073010301,01073010301,Jefferson,Alabama,2835.00
14000US01073010302,01073010302,Jefferson,Alabama,3895.00
14000US01073010401,01073010401,Jefferson,Alabama,3653.00
14000US01073010402,01073010402,Jefferson,Alabama,2358.00
14000US01073010500,01073010500,Jefferson,Alabama,1333.00
14000US01073010602,01073010602,Jefferson,Alabama,5763.00
14000US01073010603,01073010603,Jefferson,Alabama,2542.00
14000US01073010701,01073010701,Jefferson,Alabama,1403.00
14000US01073010702,01073010702,Jefferson,Alabama,5021.00
14000US01073010703,01073010703,Jefferson,Alabama,2480.00
14000US01073010704,01073010704,Jefferson,Alabama,4993.00
14000US01073010705,01073010705,Jefferson,Alabama,3946.00
14000US01073010706,01073010706,Jefferson,Alabama,4763.00
14000US01073010801,01073010801,Jefferson,Alabama,6647.00
14000US01073010802,01073010802,Jefferson,Alabama,3036.00
14000US01073010803,01073010803,Jefferson,Alabama,6375.00
14000US01073010804,01073010804,Jefferson,Alabama,2968.00
14000US01073010805,01073010805,Jefferson,Alabama,7284.00
14000US01073010900,01073010900,Jefferson,Alabama,4928.00
14000US01073011001,01073011001,Jefferson,Alabama,5902.00
14000US01073011002,01073011002,Jefferson,Alabama,1841.00
14000US01073011104,01073011104,Jefferson,Alabama,7650.00
14000US01073011107,01073011107,Jefferson,Alabama,11535.00
14000US01073011108,01073011108,Jefferson,Alabama,4755.00
14000US01073011109,01073011109,Jefferson,Alabama,4173.00
14000US01073011110,01073011110,Jefferson,Alabama,5675.00
14000US01073011111,01073011111,Jefferson,Alabama,8804.00
14000US01073011205,01073011205,Jefferson,Alabama,2169.00
14000US01073011206,01073011206,Jefferson,Alabama,5119.00
14000US01073011207,01073011207,Jefferson,Alabama,5270.00
14000US01073011208,01073011208,Jefferson,Alabama,4193.00
14000US01073011209,01073011209,Jefferson,Alabama,3575.00
14000US01073011210,01073011210,Jefferson,Alabama,4315.00
14000US01073011301,01073011301,Jefferson,Alabama,3266.00
14000US01073011302,01073011302,Jefferson,Alabama,6406.00
14000US01073011400,01073011400,Jefferson,Alabama,6777.00
14000US01073011500,01073011500,Jefferson,Alabama,5455.00
14000US01073011600,01073011600,Jefferson,Alabama,3765.00
14000US01073011703,01073011703,Jefferson,Alabama,9593.00
14000US01073011704,01073011704,Jefferson,Alabama,3697.00
